1079	500	100	1
1111	600	300	0
1132	800	100	1
1155	600	0	0
1255	500	0	0
1401	500	100	0
1489	800	0	1
1622	700	0	0
35	900	100	0
50	500	200	0
65	500	300	0
73	600	200	0
124	600	0	0
173	800	100	0
223	600	200	0
257	500	0	1
307	500	200	0
435	500	300	0
436	900	100	0
458	800	100	0
477	700	100	0
127	800	0	0
263	700	0	1
304	800	100	0
442	600	100	0
514	900	0	0
522	700	0	1
764	500	200	0
844	800	0	0
910	500	100	0
977	500	200	0
997	900	100	1
1036	500	100	1
1047	500	300	0
1081	600	100	1
1648	600	0	0
1785	900	0	1
1807	800	100	0
1880	500	0	0
1887	900	0	0
2000	800	300	1
2104	900	300	1
2127	900	300	1
2275	700	100	0
2363	500	100	1
2368	500	300	0
1234	700	100	0
1533	600	0	0
1533	600	100	1
1602	600	200	0
1628	900	0	0
1112	700	0	0
1212	900	100	0
1289	500	300	0
1415	600	200	0
1424	500	100	0
1473	800	200	0
1534	600	100	1
1636	600	0	0
1676	500	0	0
1728	800	0	1
1797	900	200	0
1814	800	100	0
1982	700	0	0
2022	500	0	0
2036	800	100	0
2078	600	0	0
2111	500	100	1
36	500	300	0
58	900	100	0
108	600	200	0
310	900	0	0
363	600	0	0
449	600	100	0
454	800	0	1
602	500	200	0
617	500	0	0
656	900	0	0
671	600	100	1
713	400	0	0
745	900	100	0
869	500	200	1
897	500	100	0
992	600	100	1
2262	700	100	0
2357	800	100	0
2381	600	300	0
64	600	200	0
74	600	300	0
88	600	0	0
268	700	0	1
276	500	100	0
323	500	100	0
389	500	100	0
541	500	0	0
1127	800	0	0
1145	700	200	0
1301	700	0	0
1304	900	200	1
1344	900	100	0
1453	800	0	0
1514	600	200	0
1633	900	0	0
1641	700	100	1
1688	700	100	1
1754	700	100	0
1755	600	200	1
1828	600	100	0
1925	600	100	1
559	600	200	0
570	800	0	1
590	700	200	1
666	800	200	1
867	600	100	0
879	700	0	0
1076	800	0	0
619	500	0	0
756	500	0	0
892	800	100	0
931	700	0	0
1075	900	100	0
1095	500	100	1
1128	600	100	0
1240	700	200	0
1306	500	100	0
1371	800	0	0
1433	600	200	0
1506	700	200	0
1619	600	0	0
2296	900	0	0
141	500	200	0
294	700	0	1
314	500	300	0
322	900	100	0
465	500	300	0
475	800	100	0
531	800	200	1
1659	900	0	0
1688	500	100	0
1865	600	100	0
1881	600	0	0
1984	700	0	0
2121	700	0	1
1696	700	100	0
1751	600	200	1
1991	600	0	0
2112	800	100	0
2164	700	0	0
2178	500	0	0
576	600	0	0
743	800	200	0
747	600	100	0
799	500	0	0
812	900	0	0
829	800	200	0
832	900	200	0
844	500	200	0
1055	800	100	0
1096	900	100	0
1242	700	0	0
1405	700	0	0
1564	500	100	0
1591	900	100	0
1634	800	100	1
79	800	0	0
198	900	100	0
226	700	100	0
257	800	100	0
269	600	100	0
290	800	0	1
331	500	100	0
423	500	300	0
43	600	200	0
99	800	100	0
381	800	0	0
431	600	100	0
518	900	0	0
523	700	0	1
571	900	100	1
581	800	100	1
654	700	0	0
716	900	100	0
761	900	100	0
808	700	0	1
827	600	0	0
1796	800	100	0
1802	900	200	0
1884	500	0	0
1888	900	0	0
1937	500	100	1
2019	900	0	0
2082	500	100	1
2127	500	100	1
2150	600	200	0
2173	900	0	0
2192	800	0	0
2388	900	200	1
1233	600	100	0
1269	700	100	0
1347	800	0	0
1461	500	200	0
1111	500	100	0
1172	700	200	0
1225	700	200	0
1261	500	0	0
1428	900	0	0
1531	700	100	1
1703	800	100	0
1865	500	200	0
2012	700	0	0
2026	800	100	0
2058	800	0	0
2076	600	0	0
2095	800	300	1
2111	900	100	0
2169	700	100	0
63	700	0	0
166	500	100	0
338	600	100	0
647	500	0	0
655	800	200	1
661	600	100	1
693	600	0	0
711	400	0	0
735	400	100	0
746	700	100	0
804	500	100	0
826	900	0	0
834	900	300	0
865	500	300	1
895	600	200	1
912	600	200	1
1021	900	100	0
1079	800	0	0
2192	500	0	0
2223	600	0	0
2387	500	100	1
2387	600	300	0
2329	700	0	0
2395	500	100	1
168	500	100	0
211	600	200	0
315	500	0	0
331	900	0	0
406	600	100	0
1321	600	0	0
1380	600	200	0
1533	700	100	1
1680	700	0	0
1697	500	0	1
1771	800	100	0
2006	600	0	0
2083	600	0	0
2115	900	100	0
2163	700	0	0
2175	700	100	0
652	800	100	0
716	800	300	0
717	800	100	0
718	400	0	0
733	500	200	0
750	700	100	0
798	500	0	0
808	700	200	0
810	500	100	0
869	800	0	0
890	800	300	0
964	500	0	0
1029	900	100	0
571	700	200	1
583	900	100	1
597	500	0	0
726	900	100	0
777	900	100	0
795	900	200	0
857	800	0	0
924	500	200	1
930	900	0	0
1177	900	0	0
1283	700	100	0
1362	500	0	0
31	800	0	0
34	600	300	0
303	800	100	0
312	600	200	0
370	800	100	0
407	600	0	0
413	600	0	0
436	600	300	0
529	800	100	1
1677	800	200	0
1772	800	0	1
1778	800	0	1
1949	500	100	1
2087	600	200	0
2092	500	100	1
2143	500	100	1
1720	700	100	0
1755	700	0	1
1804	600	200	0
1869	900	0	0
1982	600	0	1
2017	600	100	0
2040	600	0	0
2057	500	0	0
2065	600	0	0
2092	500	0	0
687	900	200	1
691	900	0	0
700	400	0	0
726	900	0	1
959	600	300	1
1112	600	300	0
1114	900	100	1
1291	600	0	0
1395	800	100	0
1423	500	200	0
1536	600	100	1
1556	800	100	0
1586	500	100	0
1611	900	100	1
191	600	100	1
220	900	100	0
246	700	100	0
355	500	100	0
390	500	0	0
504	700	0	0
40	500	300	0
321	800	0	0
352	500	0	0
352	900	100	0
387	600	100	0
