2017	700	300	1
2101	900	0	1
2169	600	0	0
2274	900	100	0
1094	700	0	0
1130	600	100	0
1181	700	0	0
1205	800	0	0
1210	500	100	0
1224	800	0	0
1259	500	100	0
1318	600	0	0
1321	500	100	1
1390	500	0	0
1095	500	300	0
1271	700	0	0
1388	500	200	0
1391	800	0	0
1458	600	200	0
1539	800	100	1
1596	800	0	0
1660	500	0	0
1689	900	100	1
1837	500	100	0
1876	600	0	0
2042	700	0	0
2050	800	100	0
2059	700	200	0
2150	900	100	0
174	600	100	0
231	600	0	1
294	900	0	1
313	500	300	0
324	700	100	0
471	900	100	0
480	800	100	0
578	800	0	1
677	500	0	0
685	600	100	1
694	500	200	0
759	600	200	0
785	700	100	0
916	700	0	0
1000	900	100	1
2281	900	0	0
2366	500	100	1
2380	600	100	1
2347	700	0	0
2376	600	0	0
89	500	0	0
134	600	200	0
164	800	100	0
182	800	0	0
432	800	0	1
490	900	100	0
1294	600	0	0
1454	700	0	0
1499	800	200	0
1649	600	100	0
1663	900	200	0
1778	600	100	1
1856	500	100	0
1968	500	0	1
1981	800	300	1
1986	500	100	1
2057	900	200	0
2096	900	300	1
2145	600	200	0
2182	700	100	0
584	700	100	1
602	900	0	1
620	900	100	0
692	700	200	1
817	500	100	1
853	900	300	0
925	900	0	0
944	600	200	1
982	500	0	0
673	900	100	0
695	900	0	0
702	700	200	0
740	500	0	0
764	700	0	1
854	700	300	0
981	600	0	0
991	900	100	1
1026	600	0	0
1043	600	100	1
1077	600	100	1
1268	800	200	1
1390	900	100	0
1412	600	200	0
1435	700	100	0
1492	600	100	1
1609	600	0	0
2346	800	0	0
2357	500	100	1
2391	800	0	0
25	700	100	0
404	500	200	0
463	600	0	0
522	500	0	0
1693	900	200	0
1769	700	200	0
1828	800	0	0
1846	600	100	0
1887	700	0	0
2039	500	100	0
2061	500	0	0
2067	900	200	0
2105	700	0	1
2129	900	0	1
1688	800	0	0
1709	800	200	0
1743	800	100	0
1751	600	100	1
1797	900	0	1
2066	800	0	1
2072	500	0	0
2079	700	100	0
2120	500	100	1
2361	500	100	1
2386	900	200	1
584	800	200	1
587	800	0	1
592	700	100	1
701	600	0	0
706	900	0	1
714	500	100	0
754	500	200	0
754	900	100	0
995	900	100	1
1131	900	0	0
1256	900	0	0
1313	700	100	0
109	800	100	0
133	800	0	0
323	600	0	0
334	800	100	0
344	600	200	0
378	600	100	0
432	700	0	1
31	900	0	0
105	400	100	0
121	800	0	0
336	500	100	0
340	700	100	0
455	700	0	1
471	500	300	0
502	900	0	0
599	800	200	1
786	800	100	0
829	500	100	1
923	600	100	0
937	800	300	0
1083	600	300	0
1701	700	100	0
1705	900	100	0
1744	500	200	1
1798	500	200	0
1819	500	200	0
1820	900	0	0
1836	600	200	0
1868	500	0	0
2078	700	300	1
2194	700	100	0
2288	800	100	0
2353	600	0	0
2363	900	200	1
2397	600	200	0
1187	700	100	0
1218	600	300	0
1295	500	0	0
1343	800	0	0
1397	500	0	0
1468	500	200	0
1470	600	100	1
1283	500	100	0
1304	600	0	0
1435	600	200	0
1490	500	100	1
1491	900	0	1
1493	700	0	1
1792	600	200	1
1857	500	100	0
1979	800	300	1
1987	500	0	0
124	900	100	0
126	700	0	0
128	500	0	0
484	500	200	0
491	900	100	0
563	800	0	1
621	900	0	0
774	800	200	0
848	900	0	0
896	800	0	0
912	700	300	0
928	600	100	0
943	500	200	1
1026	600	100	1
1069	500	300	0
2214	500	0	0
2293	800	100	0
2391	800	100	0
2313	700	0	0
2343	800	0	0
50	700	0	0
120	800	100	0
212	600	200	0
239	600	200	0
244	800	0	1
256	900	100	0
411	800	100	0
1143	500	0	0
1178	800	100	0
1261	900	200	1
1349	500	100	1
1415	900	0	0
1604	800	200	0
1622	500	100	0
1764	600	100	1
1784	500	200	1
2008	900	200	0
2055	500	100	0
600	500	100	0
611	900	200	1
643	700	200	1
689	900	100	0
948	500	0	0
978	600	0	0
1049	600	0	0
1071	700	0	0
670	700	100	0
751	900	0	1
787	600	0	0
894	600	200	1
991	800	100	1
1064	600	100	1
1088	600	300	0
1118	800	100	1
1123	700	0	0
1169	500	0	0
1175	700	200	0
1222	600	0	0
1269	500	300	0
1283	500	300	0
1291	500	100	0
1493	900	0	1
1511	600	100	1
1527	900	200	0
1548	500	200	0
1583	700	100	0
1597	700	0	0
1603	600	200	0
2189	600	0	0
128	700	0	0
218	500	100	0
232	500	0	1
428	500	300	0
476	500	100	0
1792	600	0	1
1841	700	100	0
2035	900	100	0
2117	500	0	0
2152	800	0	0
1673	900	0	0
1709	600	200	1
1721	900	100	0
1793	600	0	1
2001	800	200	0
2076	500	0	0
2370	500	0	0
636	600	200	0
710	900	0	1
1004	900	0	1
1097	800	0	0
1113	500	300	0
1141	700	200	0
1159	600	0	0
1186	700	100	0
1252	600	300	0
1295	800	0	0
1374	500	100	1
1387	500	200	0
1431	600	200	0
1529	500	0	0
1536	900	200	0
1546	900	100	1
35	800	100	0
163	900	0	0
181	700	100	0
193	800	100	0
308	700	0	0
356	700	100	0
117	500	200	0
166	700	100	0
232	600	0	1
274	600	100	0
317	900	0	0
362	500	200	0
486	800	100	0
517	800	100	0
563	600	100	0
564	500	200	0
616	700	100	0
715	700	0	1
769	600	200	0
994	500	100	1
1018	900	0	0
1081	700	100	0
1639	800	100	1
1683	500	0	0
1727	700	200	0
1981	900	100	0
2080	900	0	1
2135	900	0	1
2359	700	100	0
2384	500	0	0
1147	800	200	0
1193	900	200	0
1198	600	0	0
1226	800	0	0
1360	800	0	0
1482	700	200	0
1531	900	100	1
1597	800	0	0
1156	500	0	0
1181	700	200	0
1206	700	0	0
1271	600	100	0
1391	600	0	0
1521	900	0	1
1620	900	0	0
1706	700	100	0
1707	800	100	0
1747	700	200	0
1808	900	100	0
1810	900	100	0
1854	800	0	0
2015	700	300	1
2036	600	100	0
2071	500	100	1
26	400	0	0
156	700	0	0
255	700	0	1
341	500	100	0
342	600	100	0
382	500	200	0
443	700	100	0
445	700	100	0
489	600	0	0
521	500	200	0
561	800	0	1
575	600	200	0
705	900	100	0
829	900	200	0
930	600	0	0
941	700	300	0
1068	600	300	0
2295	800	0	0
2383	800	200	1
2389	600	200	0
2355	700	0	0
2369	700	100	0
2386	800	200	1
106	700	0	0
239	800	100	0
295	500	200	0
316	500	300	0
345	500	100	0
443	600	100	0
491	800	0	0
537	600	100	0
1122	900	0	0
1189	900	0	0
1251	600	0	0
1256	800	200	1
1471	900	0	1
1660	700	200	0
1710	700	100	0
1808	800	100	0
1902	800	100	0
1989	900	100	0
2085	800	0	1
2085	800	300	1
624	700	100	0
653	800	100	0
718	600	200	0
720	600	0	0
754	700	200	0
946	800	0	0
990	500	0	0
1004	500	100	1
1087	700	100	0
687	500	0	0
688	800	300	0
708	600	0	0
801	800	200	0
810	400	100	0
817	500	200	0
885	700	300	0
918	900	0	0
940	800	0	0
955	500	200	0
989	600	100	1
1233	600	0	0
1247	800	0	0
1275	700	200	1
1331	800	100	0
1392	500	100	0
1543	900	100	1
1554	500	0	1
1560	900	100	0
1566	700	0	0
2354	800	100	0
2395	500	300	0
26	900	100	0
178	700	100	0
188	900	0	0
195	700	100	0
201	500	0	1
372	700	100	0
465	800	100	0
538	900	200	1
1737	900	100	0
1767	600	200	1
1904	500	200	0
2052	700	0	0
2073	800	0	1
2129	600	200	0
2175	600	100	0
1701	600	200	1
1824	800	0	0
1863	700	100	0
2009	700	200	0
2107	600	200	0
2371	600	100	1
2385	600	300	0
582	500	0	0
644	500	200	0
709	500	200	0
757	800	200	0
783	700	200	0
877	800	300	0
882	600	0	0
887	800	100	0
1206	700	100	0
1270	800	100	0
1284	500	300	0
1315	500	100	0
1349	600	0	0
1379	500	0	0
1472	600	100	1
1490	700	0	1
1609	700	100	1
79	500	200	0
107	400	100	0
125	500	0	0
244	500	100	0
459	600	0	0
467	800	0	1
498	500	100	0
525	800	0	1
544	500	0	0
35	500	300	0
172	600	0	0
290	900	100	0
535	500	0	0
578	900	200	1
630	500	100	1
698	700	100	0
721	900	100	0
804	900	0	1
879	700	300	0
911	600	200	1
1031	600	100	1
1656	500	100	0
1763	500	200	1
1795	900	200	0
1900	700	0	0
1995	700	100	0
2054	700	300	1
2063	900	100	0
2087	500	100	1
2170	500	0	0
2396	800	100	0
1126	600	0	0
1172	800	0	0
1243	900	0	0
1294	800	0	0
1364	500	0	0
1381	600	100	0
1385	500	100	0
1486	500	200	0
1537	800	0	1
1638	600	100	0
1199	800	0	0
1321	600	100	1
1323	500	100	1
1532	500	100	1
1608	600	100	0
1698	800	200	0
1708	500	200	1
1715	600	0	1
1901	500	100	0
2013	700	0	0
166	900	100	0
333	600	200	0
352	600	300	0
409	600	300	0
535	900	100	1
542	600	200	0
545	900	200	1
591	700	100	1
648	500	0	0
652	900	200	1
703	900	300	0
726	700	200	0
826	700	0	0
851	700	300	0
856	900	0	0
885	900	0	0
1013	800	0	0
1069	600	0	0
2191	900	0	0
2218	600	100	0
2222	500	0	0
2379	700	200	1
238	700	0	1
382	500	100	0
388	700	100	0
523	500	200	0
1102	600	0	0
1126	900	0	0
1237	700	100	0
1262	600	100	0
1301	700	200	1
1603	900	0	0
1684	600	0	0
1747	700	100	0
1753	900	100	0
1935	600	100	1
2038	800	0	0
2087	600	0	0
2103	600	200	0
2103	700	0	1
652	900	300	0
673	600	0	0
722	400	0	0
737	800	100	0
738	500	0	0
754	600	200	0
758	800	200	0
881	500	100	0
1065	900	0	0
1090	800	100	0
648	700	100	0
676	700	300	0
689	600	100	1
724	500	200	0
772	500	100	0
795	800	200	0
834	600	0	0
845	500	0	0
1055	900	100	0
1061	800	100	0
1075	500	0	0
1204	900	200	0
1367	700	100	0
1434	900	0	0
1448	800	100	0
1605	800	200	0
2199	800	0	0
2210	700	0	0
2288	800	0	0
2378	800	200	1
69	700	0	0
83	600	100	0
106	800	0	0
135	800	100	0
240	600	200	0
395	600	200	0
442	600	300	0
448	900	0	1
1695	500	200	1
1705	500	200	1
1760	800	200	0
1814	500	0	0
2013	900	100	0
2041	900	300	1
2054	800	100	0
2137	700	100	0
2184	600	0	0
2031	800	200	0
2082	900	300	1
2088	900	0	1
2103	500	100	1
2156	800	100	0
2182	500	100	0
573	500	200	0
666	600	200	0
708	600	200	0
717	700	300	0
723	700	0	1
734	800	0	1
737	900	100	0
791	600	100	0
816	900	100	1
913	900	0	0
1059	900	100	0
1075	600	300	0
1089	500	300	0
1148	600	0	0
1224	900	200	0
1281	500	0	0
1354	500	0	0
1482	800	100	1
1501	700	100	1
1572	500	0	1
117	600	100	0
136	500	100	0
203	800	100	0
206	900	0	1
332	600	300	0
395	800	0	0
92	500	300	0
95	700	100	0
101	400	100	0
173	700	0	0
181	500	0	0
366	600	200	0
398	500	300	0
421	500	300	0
563	600	200	0
581	900	0	1
635	900	200	1
656	700	100	0
694	900	100	0
705	900	300	0
740	400	100	0
796	700	200	0
814	400	0	0
893	500	100	0
1009	800	100	1
1731	800	200	0
1788	500	200	1
1947	500	0	1
2021	900	100	0
2060	500	100	0
2105	600	100	1
2179	600	0	0
2258	700	100	0
1151	800	0	0
1197	800	100	0
1287	700	0	0
1328	800	100	0
1460	900	100	1
1466	600	100	0
1538	900	0	1
1546	700	0	1
1334	900	0	0
1444	700	0	0
1456	700	200	0
1478	800	0	1
1641	500	0	0
1680	900	0	0
1695	600	100	1
1769	900	100	0
1868	800	0	0
1893	500	200	0
1921	500	100	0
1934	500	100	1
2016	600	100	0
2026	900	300	1
2064	500	200	0
2118	500	200	0
91	500	200	0
113	600	0	0
275	900	0	1
315	700	0	0
371	800	0	0
404	700	100	0
503	600	0	0
527	900	200	1
555	900	100	1
568	900	100	1
661	700	300	0
674	800	300	0
698	900	200	1
752	900	200	0
753	600	200	0
882	500	300	1
947	900	300	0
1082	900	100	0
2325	700	0	0
47	900	100	0
108	400	100	0
121	800	100	0
199	900	0	1
229	600	0	1
249	500	200	0
325	600	200	0
538	500	0	0
1098	600	300	0
1112	600	0	0
1300	500	100	0
1347	500	100	1
1387	600	0	0
1413	500	100	0
1473	600	100	1
1565	500	0	1
1594	800	0	0
1614	700	200	0
1690	800	200	0
1891	600	100	0
1903	700	0	0
2114	600	100	1
2136	700	0	1
2151	800	0	0
580	700	200	1
619	800	200	1
749	400	100	0
771	500	0	0
786	600	0	0
804	500	200	0
871	700	100	0
960	500	0	0
1060	500	300	0
551	600	100	0
590	500	0	0
734	700	100	0
735	600	0	0
738	900	200	0
753	900	100	0
759	400	0	0
787	400	100	0
899	500	200	1
1003	700	100	1
1030	600	0	0
1288	500	300	0
1292	700	0	0
1318	700	0	0
1346	900	100	0
1499	800	100	1
1555	800	200	0
1583	600	200	0
2368	900	100	0
2395	800	0	0
174	800	0	0
190	600	200	0
218	800	100	0
